,Geol,Dol_den,Lin_order1,Lin_order2,RTP,BGA,eK,eU,eTh,ZR,BA,RB,NB,CE,TH,U,TREE,MGO,CAO,K2O,SIO2,Label
0,5.0,0.0,2000.0,2000.0,95.0,103.0,2.615103244781494,3.918491840362549,10.630317687988281,603.0250854492188,376.6872253417969,125.41600036621094,15.084587097167969,70.45160675048828,21.695859909057617,3.275603771209717,204.2067413330078,1.3472669124603271,1.749310851097107,2.5639476776123047,61.90485382080078,1
1,4.0,56.055416107177734,4000.0,0.0,111.0,215.0,0.7782949805259705,1.4523206949234009,3.323864698410034,373.2037658691406,328.34033203125,110.63125610351562,12.051132202148438,51.786006927490234,19.682039260864258,2.944331169128418,153.07098388671875,1.9621551036834717,2.313170909881592,2.1183176040649414,59.224021911621094,1
2,2.0,56.504695892333984,4000.0,2000.0,135.0,79.0,2.070915937423706,2.353327989578247,7.697128772735596,375.20758056640625,332.8797302246094,120.798095703125,12.534902572631836,56.34889602661133,19.43568992614746,3.0667545795440674,166.61422729492188,1.8414247035980225,2.253467559814453,2.1177544593811035,59.50833511352539,1
3,4.0,91.83914184570312,2828.427001953125,2000.0,215.0,235.0,0.47742435336112976,0.9034030437469482,2.640519618988037,337.55279541015625,322.2360534667969,96.37696838378906,11.985773086547852,48.0699348449707,25.36857795715332,2.714172601699829,142.21238708496094,2.0023601055145264,2.403271198272705,2.0061564445495605,59.261390686035156,1
4,2.0,59.965003967285156,2000.0,2000.0,207.0,111.0,1.5496665239334106,1.5186487436294556,6.601230144500732,314.1551513671875,341.9037780761719,95.46153259277344,12.144292831420898,45.3114128112793,14.967333793640137,2.4851388931274414,133.61660766601562,1.7104671001434326,2.172971725463867,2.0157265663146973,58.93762969970703,1
5,4.0,91.83914184570312,2828.427001953125,2000.0,215.0,235.0,0.47742435336112976,0.9034030437469482,2.640519618988037,337.55279541015625,322.2360534667969,96.37696838378906,11.985773086547852,48.0699348449707,25.36857795715332,2.714172601699829,142.21238708496094,2.0023601055145264,2.403271198272705,2.0061564445495605,59.261390686035156,1
6,4.0,95.23570251464844,2000.0,0.0,183.0,251.0,2.2112185955047607,2.3921308517456055,5.261871337890625,315.09234619140625,312.84722900390625,81.31170654296875,11.73743724822998,48.53432846069336,35.58181381225586,2.525298833847046,143.65501403808594,2.0567269325256348,1.9536868333816528,1.8438796997070312,59.69028854370117,1
7,5.0,0.0,2000.0,2828.427001953125,103.0,79.0,2.4756386280059814,3.895296096801758,17.083389282226562,1066.3902587890625,492.73724365234375,257.43963623046875,24.663419723510742,83.2022476196289,19.264507293701172,2.849745512008667,266.0843200683594,0.9084259867668152,0.7645384073257446,3.3224806785583496,62.708091735839844,1
8,5.0,43.609073638916016,2000.0,2828.427001953125,183.0,63.0,2.1204235553741455,1.9540997743606567,10.578255653381348,572.0359497070312,301.28631591796875,164.32229614257812,14.737281799316406,49.29832458496094,11.813129425048828,2.2012596130371094,138.3887481689453,1.0862507820129395,2.321690559387207,2.672548532485962,60.89254379272461,1
9,4.0,40.158260345458984,8000.0,10000.0,143.0,143.0,0.38762354850769043,0.7524378299713135,3.071833848953247,408.5129699707031,239.920166015625,59.425025939941406,9.98011302947998,22.474321365356445,8.875399589538574,1.0963600873947144,107.58493041992188,1.2782058715820312,0.5925529599189758,1.5701316595077515,60.729400634765625,1
10,2.0,0.0,2000.0,0.0,203.0,231.0,2.1168599128723145,2.222797155380249,16.47827911376953,850.157470703125,761.8071899414062,89.69489288330078,11.574647903442383,64.09903717041016,19.91312599182129,3.976546049118042,181.49053955078125,3.1248888969421387,1.7555689811706543,0.9111814498901367,62.771488189697266,1
11,2.0,47.10528564453125,4000.0,2000.0,175.0,231.0,2.4996821880340576,2.127305269241333,17.188100814819336,929.0623779296875,799.1976318359375,91.62200927734375,11.09660530090332,67.43447875976562,20.519176483154297,4.254642963409424,188.36013793945312,3.20143985748291,1.6758290529251099,0.7846855521202087,62.43606948852539,1
12,5.0,0.0,2828.427001953125,0.0,103.0,159.0,2.6621274948120117,2.425896167755127,22.159231185913086,837.4010009765625,623.166259765625,97.67394256591797,7.207007884979248,85.54190826416016,20.772319793701172,5.467087745666504,238.85604858398438,1.5995272397994995,2.3555212020874023,2.3027873039245605,62.124420166015625,1
13,2.0,23.60166358947754,2000.0,2000.0,211.0,95.0,1.6595804691314697,1.688273549079895,7.99254035949707,568.09521484375,608.4215087890625,71.28227996826172,13.145143508911133,63.69062423706055,13.293652534484863,3.1223886013031006,187.07164001464844,4.285357475280762,2.277376413345337,0.729253351688385,59.876678466796875,1
14,2.0,0.0,5656.85400390625,2000.0,199.0,199.0,1.2808849811553955,1.8057531118392944,6.016340255737305,848.4556274414062,657.6185302734375,63.52407455444336,11.693248748779297,59.67278289794922,11.453765869140625,3.1091389656066895,176.45863342285156,4.488027095794678,1.6265723705291748,0.8575288653373718,61.331878662109375,1
15,2.0,90.00172424316406,0.0,0.0,215.0,159.0,2.353288412094116,2.0820109844207764,7.889527797698975,1044.883544921875,596.0965576171875,79.82249450683594,21.31402587890625,123.00447845458984,18.707853317260742,3.2932610511779785,359.2453918457031,3.359273910522461,1.9916125535964966,0.8691084980964661,59.63490676879883,1
16,2.0,9.081574440002441,0.0,0.0,223.0,95.0,2.9148943424224854,3.3731493949890137,14.11042594909668,1210.27197265625,610.1693115234375,94.79649353027344,21.713560104370117,109.62943267822266,20.088716506958008,3.5341079235076904,326.79864501953125,2.6037826538085938,1.3697973489761353,0.773167073726654,61.531490325927734,1
17,2.0,0.0,4000.0,0.0,111.0,211.0,2.194786548614502,2.393592357635498,18.026430130004883,867.1788940429688,687.8270263671875,74.78123474121094,13.01716423034668,72.63968658447266,14.585956573486328,3.24665904045105,212.48062133789062,3.554337501525879,1.6921567916870117,0.9265056252479553,61.02027130126953,1
18,2.0,90.00172424316406,0.0,0.0,215.0,159.0,2.353288412094116,2.0820109844207764,7.889527797698975,1044.883544921875,596.0965576171875,79.82249450683594,21.31402587890625,123.00447845458984,18.707853317260742,3.2932610511779785,359.2453918457031,3.359273910522461,1.9916125535964966,0.8691084980964661,59.63490676879883,1
19,1.0,63.899253845214844,4000.0,0.0,63.0,167.0,2.434377670288086,3.1927759647369385,12.635716438293457,1011.3474731445312,712.1060180664062,107.17061614990234,14.741972923278809,104.78339385986328,22.02536392211914,4.33172607421875,297.2784423828125,2.4305026531219482,1.729210376739502,0.989484429359436,62.46779251098633,1
